road,random--la11,random--la14,random--la17,random--la18,random--la111,random--la115,random--la117,random--la102,random--la103,random--la105,random--la108,random--la109,random--la1012,random--la1017,random--la1018,random--la1020,random--la23,random--la24,random--la28,random--la210,random--la211,random--la213,random--la214,random--la215,random--la216,random--la218,random--la219,random--la220,random--la222,random--la31,random--la35,random--la36,random--la37,random--la38,random--la310,random--la311,random--la318,random--la321,random--la322,random--la323,random--la42,random--la44,random--la46,random--la49,random--la412,random--la413,random--la414,random--la415,random--la53,random--la56,random--la57,random--la58,random--la59,random--la510,random--la511,random--la517,random--la518,random--la520,random--la61,random--la62,random--la63,random--la66,random--la68,random--la610,random--la614,random--la615,random--la616,random--la617,random--la619,random--la621,random--la622,random--la623,random--la625,random--la626,random--la627,random--la72,random--la74,random--la75,random--la77,random--la79,random--la711,random--la713,random--la714,random--la716,random--la718,random--la719,random--la82,random--la84,random--la85,random--la87,random--la88,random--la810,random--la811,random--la813,random--la814,random--la816,random--la818,random--la819,random--la820,random--la821,random--la822,random--la824,random--la92,random--la93,random--la96,random--la98,random--la910,random--la912,random--la914,random--la916,random--la917,random--la918,random--la921,random--la922,random--la923
random--la35,0.80859375,0.78515625,0.83984375,0.76171875,0.77734375,0.7734375,0.7578125,0.8046875,0.8515625,0.82421875,0.82421875,0.828125,0.83984375,0.83203125,0.84765625,0.859375,0.8515625,0.82421875,0.734375,0.86328125,0.83203125,0.83984375,0.82421875,0.796875,0.734375,0.83203125,0.82421875,0.79296875,0.86328125,0.7734375,1.0,0.8203125,0.84765625,0.75390625,0.84375,0.84765625,0.8359375,0.83984375,0.8203125,0.82421875,0.8046875,0.875,0.75,0.8046875,0.82421875,0.7421875,0.76171875,0.7890625,0.84375,0.85546875,0.83203125,0.83984375,0.828125,0.796875,0.796875,0.8515625,0.86328125,0.828125,0.76171875,0.78125,0.859375,0.7421875,0.8203125,0.74609375,0.8359375,0.84765625,0.8203125,0.7890625,0.8046875,0.83203125,0.85546875,0.84765625,0.83984375,0.8359375,0.83203125,0.76953125,0.84765625,0.828125,0.80859375,0.796875,0.828125,0.82421875,0.80859375,0.7890625,0.8203125,0.75390625,0.75390625,0.8359375,0.84765625,0.83203125,0.79296875,0.8125,0.73828125,0.84375,0.80859375,0.83984375,0.83984375,0.828125,0.81640625,0.83203125,0.85546875,0.8203125,0.8671875,0.8125,0.84765625,0.765625,0.83203125,0.83203125,0.78515625,0.8359375,0.83984375,0.83984375,0.828125,0.86328125,0.85546875
random--la36,0.74609375,0.82421875,0.83203125,0.74609375,0.79296875,0.796875,0.796875,0.84375,0.796875,0.82421875,0.80078125,0.796875,0.80078125,0.83203125,0.83203125,0.8203125,0.8359375,0.87890625,0.7421875,0.85546875,0.83203125,0.85546875,0.80859375,0.8828125,0.7734375,0.80078125,0.82421875,0.82421875,0.82421875,0.75,0.8203125,1.0,0.84765625,0.79296875,0.796875,0.83984375,0.8359375,0.80078125,0.8203125,0.80078125,0.7578125,0.84375,0.8046875,0.8046875,0.85546875,0.7734375,0.79296875,0.8125,0.8046875,0.80859375,0.78515625,0.84765625,0.8203125,0.828125,0.8046875,0.8359375,0.83203125,0.8203125,0.78515625,0.8359375,0.8359375,0.7421875,0.8046875,0.82421875,0.8359375,0.82421875,0.8046875,0.8203125,0.8125,0.83203125,0.81640625,0.80859375,0.85546875,0.8359375,0.83984375,0.78515625,0.84765625,0.8125,0.80859375,0.828125,0.8515625,0.81640625,0.80859375,0.8125,0.8046875,0.77734375,0.76171875,0.8046875,0.82421875,0.78515625,0.80859375,0.8359375,0.79296875,0.828125,0.82421875,0.81640625,0.83203125,0.828125,0.80078125,0.85546875,0.83203125,0.8203125,0.8359375,0.7890625,0.84765625,0.8046875,0.89453125,0.83203125,0.82421875,0.8046875,0.82421875,0.81640625,0.8515625,0.82421875,0.83984375
random--la37,0.78125,0.8046875,0.8828125,0.7265625,0.78125,0.78515625,0.77734375,0.84765625,0.81640625,0.875,0.828125,0.81640625,0.8203125,0.84375,0.859375,0.87890625,0.86328125,0.828125,0.73046875,0.875,0.875,0.84375,0.859375,0.82421875,0.72265625,0.8125,0.828125,0.8203125,0.8515625,0.76953125,0.84765625,0.84765625,1.0,0.7890625,0.87109375,0.8515625,0.83984375,0.8359375,0.81640625,0.828125,0.82421875,0.87109375,0.79296875,0.83203125,0.828125,0.74609375,0.796875,0.81640625,0.87109375,0.84375,0.828125,0.84375,0.86328125,0.80859375,0.82421875,0.87109375,0.8671875,0.87109375,0.765625,0.78515625,0.86328125,0.71484375,0.83984375,0.765625,0.84765625,0.875,0.85546875,0.82421875,0.79296875,0.8671875,0.8828125,0.890625,0.8515625,0.85546875,0.875,0.828125,0.8515625,0.83984375,0.7734375,0.80859375,0.85546875,0.8515625,0.8125,0.82421875,0.84765625,0.7578125,0.7421875,0.87109375,0.84375,0.8515625,0.8203125,0.80859375,0.7421875,0.85546875,0.8125,0.8203125,0.84375,0.82421875,0.84375,0.875,0.8671875,0.81640625,0.86328125,0.80859375,0.8671875,0.79296875,0.8515625,0.8671875,0.828125,0.87890625,0.8359375,0.8515625,0.84765625,0.859375,0.890625
random--la38,0.765625,0.875,0.8046875,0.84375,0.8984375,0.92578125,0.87890625,0.73046875,0.76953125,0.796875,0.8125,0.83203125,0.8046875,0.78125,0.8125,0.76171875,0.73046875,0.859375,0.87109375,0.7578125,0.8046875,0.8046875,0.75,0.83203125,0.88671875,0.8359375,0.7421875,0.7890625,0.765625,0.88671875,0.75390625,0.79296875,0.7890625,1.0,0.73828125,0.7578125,0.84765625,0.78125,0.80859375,0.7421875,0.82421875,0.80078125,0.96484375,0.80078125,0.7421875,0.89453125,0.8046875,0.85546875,0.80859375,0.7421875,0.7421875,0.78125,0.84765625,0.76171875,0.88671875,0.80859375,0.7734375,0.76953125,0.90625,0.81640625,0.78515625,0.84765625,0.80859375,0.8515625,0.80859375,0.7890625,0.76171875,0.88671875,0.83984375,0.8203125,0.8125,0.7578125,0.828125,0.85546875,0.8203125,0.7734375,0.8125,0.76171875,0.7890625,0.82421875,0.80078125,0.8359375,0.8671875,0.91015625,0.83203125,0.890625,0.8359375,0.76171875,0.7421875,0.8203125,0.796875,0.79296875,0.859375,0.77734375,0.875,0.765625,0.8125,0.80078125,0.7578125,0.8125,0.8046875,0.87890625,0.75390625,0.79296875,0.859375,0.93359375,0.7421875,0.8125,0.828125,0.75390625,0.8046875,0.7578125,0.75390625,0.796875,0.765625
random--la310,0.81640625,0.72265625,0.83203125,0.70703125,0.73828125,0.734375,0.7265625,0.8515625,0.828125,0.82421875,0.80078125,0.78125,0.77734375,0.81640625,0.81640625,0.8359375,0.828125,0.79296875,0.703125,0.84765625,0.81640625,0.80859375,0.83203125,0.75,0.7109375,0.79296875,0.80078125,0.76171875,0.82421875,0.7265625,0.84375,0.796875,0.87109375,0.73828125,1.0,0.84765625,0.8125,0.83984375,0.8203125,0.83984375,0.8046875,0.828125,0.7421875,0.796875,0.84765625,0.7109375,0.73828125,0.7578125,0.8125,0.81640625,0.85546875,0.80078125,0.796875,0.8046875,0.7734375,0.8359375,0.85546875,0.875,0.71484375,0.75,0.8671875,0.7109375,0.796875,0.72265625,0.8125,0.87109375,0.859375,0.7890625,0.7265625,0.80859375,0.83984375,0.83203125,0.83984375,0.7890625,0.83203125,0.79296875,0.78515625,0.8359375,0.78515625,0.7734375,0.8203125,0.84765625,0.73046875,0.7734375,0.8046875,0.71484375,0.75390625,0.84375,0.83203125,0.82421875,0.79296875,0.7578125,0.69140625,0.828125,0.77734375,0.83984375,0.81640625,0.8359375,0.86328125,0.81640625,0.83984375,0.8046875,0.828125,0.78125,0.81640625,0.734375,0.80859375,0.84765625,0.78515625,0.8515625,0.80859375,0.82421875,0.8203125,0.83203125,0.86328125
random--la311,0.78125,0.7734375,0.84375,0.75,0.7578125,0.75390625,0.76171875,0.84765625,0.79296875,0.84375,0.828125,0.77734375,0.78125,0.8203125,0.8671875,0.90234375,0.84765625,0.8203125,0.70703125,0.859375,0.8125,0.8515625,0.8515625,0.81640625,0.72265625,0.796875,0.8125,0.796875,0.8359375,0.73828125,0.84765625,0.83984375,0.8515625,0.7578125,0.84765625,1.0,0.82421875,0.859375,0.80078125,0.84375,0.77734375,0.85546875,0.76171875,0.81640625,0.8359375,0.72265625,0.765625,0.76953125,0.82421875,0.8359375,0.8515625,0.8359375,0.80859375,0.85546875,0.77734375,0.85546875,0.8515625,0.81640625,0.734375,0.74609375,0.87109375,0.74609375,0.83984375,0.765625,0.81640625,0.84375,0.84765625,0.80859375,0.79296875,0.8359375,0.828125,0.8203125,0.84375,0.80859375,0.875,0.8046875,0.8203125,0.84765625,0.796875,0.82421875,0.80078125,0.828125,0.7578125,0.75390625,0.80859375,0.71875,0.71875,0.83203125,0.8359375,0.8125,0.8125,0.80078125,0.7265625,0.81640625,0.796875,0.8359375,0.8125,0.82421875,0.84375,0.828125,0.8671875,0.80859375,0.86328125,0.83203125,0.828125,0.74609375,0.8359375,0.828125,0.796875,0.85546875,0.8203125,0.84375,0.84765625,0.84375,0.859375
random--la318,0.80078125,0.79296875,0.85546875,0.80078125,0.83203125,0.828125,0.796875,0.7890625,0.84375,0.82421875,0.82421875,0.8203125,0.77734375,0.80078125,0.86328125,0.828125,0.8046875,0.85546875,0.78125,0.83203125,0.86328125,0.85546875,0.83203125,0.7890625,0.7734375,0.79296875,0.79296875,0.82421875,0.83203125,0.796875,0.8359375,0.8359375,0.83984375,0.84765625,0.8125,0.82421875,1.0,0.80078125,0.8125,0.80859375,0.859375,0.84375,0.8359375,0.8203125,0.81640625,0.78125,0.76171875,0.8046875,0.8671875,0.82421875,0.83984375,0.83984375,0.84375,0.8046875,0.828125,0.890625,0.84765625,0.8046875,0.81640625,0.7890625,0.84375,0.7578125,0.8515625,0.78515625,0.875,0.86328125,0.8359375,0.8671875,0.8046875,0.86328125,0.90234375,0.87890625,0.87109375,0.8828125,0.84765625,0.78515625,0.83984375,0.828125,0.82421875,0.796875,0.8359375,0.85546875,0.82421875,0.8671875,0.859375,0.78515625,0.77734375,0.8125,0.82421875,0.85546875,0.82421875,0.8203125,0.78515625,0.84375,0.84765625,0.85546875,0.87109375,0.8203125,0.81640625,0.84765625,0.87890625,0.84375,0.8359375,0.8203125,0.83984375,0.828125,0.81640625,0.83984375,0.79296875,0.84375,0.83203125,0.83203125,0.8203125,0.87109375,0.88671875
random--la321,0.8203125,0.78125,0.828125,0.7421875,0.765625,0.76171875,0.76953125,0.83203125,0.80859375,0.8203125,0.8125,0.79296875,0.8125,0.7890625,0.84375,0.83203125,0.80078125,0.796875,0.72265625,0.8203125,0.7890625,0.796875,0.796875,0.80859375,0.76953125,0.8046875,0.796875,0.7734375,0.796875,0.75390625,0.83984375,0.80078125,0.8359375,0.78125,0.83984375,0.859375,0.80078125,1.0,0.80859375,0.8359375,0.78515625,0.82421875,0.77734375,0.79296875,0.796875,0.74609375,0.75,0.80078125,0.83984375,0.7734375,0.8125,0.8125,0.76953125,0.80078125,0.79296875,0.78515625,0.8515625,0.80078125,0.7578125,0.74609375,0.81640625,0.74609375,0.80078125,0.75,0.79296875,0.8125,0.81640625,0.81640625,0.77734375,0.8046875,0.8125,0.8203125,0.8203125,0.81640625,0.8515625,0.8046875,0.7890625,0.82421875,0.796875,0.80078125,0.79296875,0.8203125,0.765625,0.76171875,0.79296875,0.75,0.765625,0.79296875,0.796875,0.8125,0.8046875,0.79296875,0.7265625,0.80078125,0.8046875,0.828125,0.7734375,0.79296875,0.8125,0.828125,0.8046875,0.78515625,0.80859375,0.80859375,0.8125,0.76953125,0.796875,0.8359375,0.7578125,0.81640625,0.8046875,0.8203125,0.80078125,0.8125,0.828125
random--la322,0.80859375,0.79296875,0.82421875,0.79296875,0.81640625,0.8046875,0.78125,0.796875,0.8046875,0.79296875,0.80078125,0.7734375,0.79296875,0.77734375,0.78515625,0.796875,0.7734375,0.82421875,0.78125,0.80078125,0.79296875,0.80078125,0.76171875,0.796875,0.796875,0.80078125,0.80859375,0.76171875,0.79296875,0.8203125,0.8203125,0.8203125,0.81640625,0.80859375,0.8203125,0.80078125,0.8125,0.80859375,1.0,0.79296875,0.828125,0.8125,0.8046875,0.765625,0.80078125,0.796875,0.74609375,0.78125,0.8046875,0.75390625,0.81640625,0.79296875,0.8125,0.796875,0.8203125,0.8046875,0.81640625,0.8125,0.81640625,0.7890625,0.828125,0.78125,0.7734375,0.77734375,0.78125,0.81640625,0.8046875,0.8046875,0.75,0.78515625,0.80078125,0.78515625,0.80078125,0.7890625,0.80078125,0.73046875,0.78515625,0.796875,0.77734375,0.78125,0.7890625,0.82421875,0.80078125,0.796875,0.8046875,0.80859375,0.76171875,0.8203125,0.79296875,0.80078125,0.78515625,0.7734375,0.80078125,0.8046875,0.80078125,0.83203125,0.78515625,0.8125,0.80859375,0.78515625,0.80078125,0.8203125,0.8046875,0.796875,0.81640625,0.796875,0.80859375,0.82421875,0.78515625,0.8046875,0.80078125,0.77734375,0.8125,0.80859375,0.80859375
random--la323,0.8125,0.7734375,0.8515625,0.7421875,0.7421875,0.74609375,0.75390625,0.81640625,0.82421875,0.8046875,0.8203125,0.80859375,0.765625,0.8046875,0.8359375,0.83203125,0.83203125,0.8046875,0.73046875,0.8046875,0.796875,0.8203125,0.7890625,0.77734375,0.72265625,0.7890625,0.78125,0.765625,0.8203125,0.72265625,0.82421875,0.80078125,0.828125,0.7421875,0.83984375,0.84375,0.80859375,0.8359375,0.79296875,1.0,0.79296875,0.81640625,0.75390625,0.78515625,0.8359375,0.72265625,0.765625,0.76953125,0.82421875,0.8046875,0.8203125,0.8125,0.76171875,0.76171875,0.78515625,0.77734375,0.8203125,0.83203125,0.734375,0.73828125,0.84765625,0.72265625,0.83984375,0.7578125,0.80078125,0.8203125,0.81640625,0.80078125,0.78515625,0.8125,0.8359375,0.8125,0.8203125,0.76953125,0.84375,0.765625,0.8046875,0.80859375,0.765625,0.79296875,0.79296875,0.8046875,0.75,0.77734375,0.76953125,0.7265625,0.7109375,0.80859375,0.84375,0.8203125,0.8125,0.78515625,0.7109375,0.83984375,0.78125,0.8359375,0.75,0.80078125,0.796875,0.8125,0.8046875,0.75390625,0.82421875,0.82421875,0.8046875,0.74609375,0.8125,0.8203125,0.7734375,0.83203125,0.796875,0.796875,0.82421875,0.8046875,0.796875
random--la42,0.83984375,0.79296875,0.80859375,0.80078125,0.84765625,0.7734375,0.765625,0.765625,0.8046875,0.77734375,0.78515625,0.8359375,0.74609375,0.79296875,0.79296875,0.8046875,0.78125,0.80078125,0.8046875,0.77734375,0.81640625,0.80859375,0.79296875,0.7578125,0.7890625,0.78515625,0.79296875,0.80078125,0.79296875,0.84375,0.8046875,0.7578125,0.82421875,0.82421875,0.8046875,0.77734375,0.859375,0.78515625,0.828125,0.79296875,1.0,0.8046875,0.8125,0.7890625,0.78515625,0.8046875,0.74609375,0.8046875,0.8125,0.77734375,0.83984375,0.75390625,0.8125,0.7890625,0.8203125,0.8515625,0.76953125,0.796875,0.80859375,0.796875,0.828125,0.78125,0.8203125,0.77734375,0.8125,0.81640625,0.8125,0.8359375,0.7421875,0.79296875,0.83984375,0.80078125,0.81640625,0.8046875,0.81640625,0.79296875,0.76171875,0.796875,0.82421875,0.765625,0.7890625,0.82421875,0.81640625,0.84375,0.828125,0.82421875,0.78515625,0.7734375,0.84765625,0.84765625,0.78515625,0.796875,0.80859375,0.796875,0.79296875,0.79296875,0.79296875,0.8125,0.80078125,0.76953125,0.81640625,0.78125,0.796875,0.796875,0.80859375,0.8203125,0.75390625,0.83203125,0.78515625,0.8046875,0.80078125,0.79296875,0.7890625,0.83203125,0.82421875
random--la44,0.78515625,0.80078125,0.86328125,0.76171875,0.78515625,0.796875,0.78125,0.8125,0.828125,0.86328125,0.83984375,0.828125,0.80859375,0.83203125,0.88671875,0.8515625,0.8515625,0.85546875,0.75,0.83984375,0.84765625,0.87109375,0.83203125,0.8359375,0.7578125,0.81640625,0.83203125,0.80078125,0.84765625,0.7890625,0.875,0.84375,0.87109375,0.80078125,0.828125,0.85546875,0.84375,0.82421875,0.8125,0.81640625,0.8046875,1.0,0.7890625,0.8359375,0.83203125,0.7734375,0.79296875,0.8203125,0.828125,0.86328125,0.83203125,0.86328125,0.8359375,0.8046875,0.84375,0.859375,0.86328125,0.8359375,0.76953125,0.8125,0.8515625,0.7421875,0.8203125,0.78515625,0.8359375,0.85546875,0.84375,0.828125,0.8046875,0.85546875,0.87109375,0.85546875,0.85546875,0.8515625,0.86328125,0.82421875,0.83203125,0.828125,0.78515625,0.8203125,0.8203125,0.82421875,0.82421875,0.8046875,0.84375,0.78515625,0.77734375,0.8359375,0.85546875,0.83984375,0.81640625,0.84375,0.76953125,0.8515625,0.84765625,0.82421875,0.83984375,0.8359375,0.87109375,0.85546875,0.85546875,0.84375,0.875,0.8125,0.85546875,0.8046875,0.82421875,0.84765625,0.80078125,0.8515625,0.87890625,0.85546875,0.84375,0.85546875,0.86328125
random--la46,0.77734375,0.87890625,0.80859375,0.83984375,0.91015625,0.9296875,0.875,0.7421875,0.7890625,0.79296875,0.78515625,0.84375,0.80078125,0.77734375,0.79296875,0.765625,0.75,0.84765625,0.8671875,0.75390625,0.79296875,0.80078125,0.75390625,0.8359375,0.8828125,0.83984375,0.74609375,0.78515625,0.75390625,0.890625,0.75,0.8046875,0.79296875,0.96484375,0.7421875,0.76171875,0.8359375,0.77734375,0.8046875,0.75390625,0.8125,0.7890625,1.0,0.7890625,0.73828125,0.890625,0.80078125,0.859375,0.8125,0.74609375,0.75390625,0.77734375,0.84375,0.7578125,0.8828125,0.8046875,0.77734375,0.78125,0.91015625,0.828125,0.78125,0.84375,0.828125,0.84765625,0.8046875,0.78515625,0.7734375,0.890625,0.84375,0.81640625,0.80859375,0.75390625,0.82421875,0.8515625,0.81640625,0.76953125,0.81640625,0.75,0.78515625,0.8125,0.8046875,0.82421875,0.87890625,0.90625,0.8125,0.88671875,0.83203125,0.75,0.75390625,0.83203125,0.80859375,0.796875,0.85546875,0.78125,0.87890625,0.76953125,0.80078125,0.796875,0.76171875,0.80859375,0.79296875,0.8671875,0.75,0.796875,0.85546875,0.953125,0.75390625,0.80859375,0.83203125,0.7578125,0.79296875,0.75390625,0.7578125,0.79296875,0.76171875
random--la49,0.76171875,0.80859375,0.81640625,0.76171875,0.78515625,0.8046875,0.7890625,0.765625,0.7734375,0.81640625,0.78515625,0.84375,0.80859375,0.78515625,0.82421875,0.8203125,0.796875,0.83203125,0.78125,0.81640625,0.87890625,0.83203125,0.79296875,0.8046875,0.84375,0.82421875,0.79296875,0.80078125,0.76171875,0.7890625,0.8046875,0.8046875,0.83203125,0.80078125,0.796875,0.81640625,0.8203125,0.79296875,0.765625,0.78515625,0.7890625,0.8359375,0.7890625,1.0,0.75390625,0.8125,0.79296875,0.8359375,0.8046875,0.80078125,0.76953125,0.81640625,0.8125,0.78125,0.796875,0.8359375,0.81640625,0.8046875,0.78515625,0.7890625,0.828125,0.796875,0.8125,0.79296875,0.8515625,0.80859375,0.796875,0.828125,0.8125,0.86328125,0.81640625,0.80078125,0.80859375,0.875,0.83984375,0.82421875,0.81640625,0.765625,0.81640625,0.8671875,0.8203125,0.83203125,0.80078125,0.828125,0.796875,0.79296875,0.82421875,0.78125,0.78515625,0.80078125,0.90234375,0.828125,0.79296875,0.796875,0.83984375,0.79296875,0.86328125,0.78125,0.80078125,0.82421875,0.80859375,0.796875,0.7890625,0.7890625,0.86328125,0.8046875,0.79296875,0.80859375,0.81640625,0.8125,0.80859375,0.77734375,0.7734375,0.79296875,0.81640625
random--la412,0.765625,0.7421875,0.84375,0.6953125,0.7421875,0.73046875,0.73046875,0.86328125,0.79296875,0.8203125,0.8125,0.78515625,0.78125,0.859375,0.8203125,0.81640625,0.81640625,0.828125,0.69921875,0.828125,0.796875,0.8125,0.828125,0.81640625,0.69140625,0.7578125,0.8125,0.796875,0.8203125,0.73046875,0.82421875,0.85546875,0.828125,0.7421875,0.84765625,0.8359375,0.81640625,0.796875,0.80078125,0.8359375,0.78515625,0.83203125,0.73828125,0.75390625,1.0,0.69140625,0.7421875,0.76953125,0.81640625,0.796875,0.8203125,0.828125,0.77734375,0.84765625,0.76171875,0.80859375,0.8125,0.83984375,0.703125,0.79296875,0.83203125,0.70703125,0.79296875,0.796875,0.82421875,0.859375,0.83203125,0.77734375,0.76171875,0.8125,0.84375,0.8046875,0.84375,0.76171875,0.828125,0.765625,0.78125,0.81640625,0.7734375,0.77734375,0.84765625,0.84375,0.7265625,0.78515625,0.79296875,0.71875,0.703125,0.82421875,0.8515625,0.8125,0.78125,0.76171875,0.7421875,0.79296875,0.78125,0.8515625,0.7734375,0.84765625,0.8359375,0.8046875,0.8359375,0.80859375,0.84765625,0.78515625,0.796875,0.73828125,0.8671875,0.8359375,0.7734375,0.83203125,0.8203125,0.8125,0.86328125,0.8359375,0.8359375
random--la413,0.78515625,0.86328125,0.77734375,0.87890625,0.90234375,0.8984375,0.8671875,0.6953125,0.7265625,0.76953125,0.75390625,0.859375,0.81640625,0.74609375,0.76171875,0.7265625,0.703125,0.80859375,0.8984375,0.73828125,0.77734375,0.80078125,0.69140625,0.8046875,0.953125,0.83203125,0.72265625,0.76171875,0.71484375,0.921875,0.7421875,0.7734375,0.74609375,0.89453125,0.7109375,0.72265625,0.78125,0.74609375,0.796875,0.72265625,0.8046875,0.7734375,0.890625,0.8125,0.69140625,1.0,0.80859375,0.84375,0.75,0.75390625,0.70703125,0.74609375,0.7890625,0.7421875,0.8671875,0.78125,0.74609375,0.7421875,0.91796875,0.8203125,0.765625,0.90625,0.7890625,0.84765625,0.7890625,0.73828125,0.703125,0.859375,0.8046875,0.76953125,0.76171875,0.72265625,0.76953125,0.8203125,0.78515625,0.75390625,0.77734375,0.7109375,0.80078125,0.796875,0.765625,0.79296875,0.88671875,0.859375,0.7734375,0.94140625,0.87890625,0.7109375,0.75390625,0.77734375,0.77734375,0.8203125,0.88671875,0.765625,0.83203125,0.74609375,0.80078125,0.7734375,0.76953125,0.77734375,0.74609375,0.828125,0.703125,0.765625,0.82421875,0.8984375,0.70703125,0.76953125,0.83984375,0.71875,0.78515625,0.70703125,0.703125,0.77734375,0.72265625
random--la414,0.75,0.84375,0.7890625,0.78125,0.78125,0.80078125,0.85546875,0.73828125,0.75390625,0.8125,0.796875,0.81640625,0.8046875,0.7890625,0.7578125,0.76953125,0.76953125,0.8125,0.82421875,0.8203125,0.8046875,0.7734375,0.75,0.80859375,0.80078125,0.8203125,0.765625,0.796875,0.8203125,0.80078125,0.76171875,0.79296875,0.796875,0.8046875,0.73828125,0.765625,0.76171875,0.75,0.74609375,0.765625,0.74609375,0.79296875,0.80078125,0.79296875,0.7421875,0.80859375,1.0,0.82421875,0.76953125,0.796875,0.75,0.8125,0.77734375,0.73828125,0.82421875,0.77734375,0.765625,0.79296875,0.7890625,0.76171875,0.78515625,0.77734375,0.79296875,0.78125,0.77734375,0.78125,0.73828125,0.78515625,0.79296875,0.78125,0.78125,0.78125,0.7578125,0.80859375,0.765625,0.7734375,0.796875,0.73046875,0.78125,0.85546875,0.76171875,0.75,0.8359375,0.78515625,0.76953125,0.8046875,0.8046875,0.77734375,0.7578125,0.7421875,0.765625,0.86328125,0.796875,0.80078125,0.7734375,0.7265625,0.8046875,0.75390625,0.7578125,0.8125,0.78125,0.78515625,0.79296875,0.72265625,0.8125,0.80078125,0.765625,0.7578125,0.7734375,0.76953125,0.796875,0.765625,0.75390625,0.7421875,0.7734375
random--la415,0.76953125,0.84765625,0.85546875,0.79296875,0.83984375,0.84375,0.828125,0.78125,0.765625,0.81640625,0.78515625,0.859375,0.83203125,0.81640625,0.80078125,0.765625,0.7578125,0.84765625,0.8125,0.80859375,0.83203125,0.81640625,0.75390625,0.8515625,0.84375,0.85546875,0.76953125,0.83984375,0.76953125,0.8359375,0.7890625,0.8125,0.81640625,0.85546875,0.7578125,0.76953125,0.8046875,0.80078125,0.78125,0.76953125,0.8046875,0.8203125,0.859375,0.8359375,0.76953125,0.84375,0.82421875,1.0,0.828125,0.80078125,0.74609375,0.79296875,0.8125,0.7578125,0.859375,0.7734375,0.80078125,0.796875,0.83984375,0.828125,0.8125,0.8125,0.8359375,0.80078125,0.8515625,0.78515625,0.75,0.8515625,0.8359375,0.83203125,0.82421875,0.77734375,0.80078125,0.859375,0.80859375,0.81640625,0.82421875,0.7578125,0.80859375,0.859375,0.8125,0.82421875,0.85546875,0.84375,0.8359375,0.85546875,0.83203125,0.75,0.80078125,0.80078125,0.83984375,0.8203125,0.80859375,0.8046875,0.83984375,0.77734375,0.83203125,0.7734375,0.77734375,0.82421875,0.79296875,0.8125,0.765625,0.7734375,0.85546875,0.8671875,0.79296875,0.80078125,0.77734375,0.78125,0.81640625,0.77734375,0.7734375,0.77734375,0.78515625
random--la53,0.76171875,0.80078125,0.87109375,0.76171875,0.81640625,0.8203125,0.7578125,0.8203125,0.828125,0.83984375,0.80078125,0.8203125,0.77734375,0.81640625,0.87109375,0.84375,0.8125,0.83203125,0.75,0.84765625,0.85546875,0.83203125,0.82421875,0.8046875,0.7421875,0.80078125,0.80859375,0.82421875,0.82421875,0.7734375,0.84375,0.8046875,0.87109375,0.80859375,0.8125,0.82421875,0.8671875,0.83984375,0.8046875,0.82421875,0.8125,0.828125,0.8125,0.8046875,0.81640625,0.75,0.76953125,0.828125,1.0,0.83203125,0.81640625,0.83984375,0.84375,0.796875,0.8125,0.828125,0.83984375,0.8359375,0.80078125,0.7890625,0.84375,0.734375,0.859375,0.76953125,0.84375,0.86328125,0.8359375,0.859375,0.828125,0.88671875,0.87890625,0.87890625,0.87109375,0.875,0.86328125,0.79296875,0.83203125,0.828125,0.80078125,0.8125,0.84375,0.87109375,0.80078125,0.8359375,0.890625,0.76953125,0.74609375,0.828125,0.80859375,0.88671875,0.80078125,0.796875,0.75390625,0.8203125,0.86328125,0.81640625,0.84765625,0.8203125,0.81640625,0.88671875,0.87890625,0.8125,0.859375,0.828125,0.87109375,0.8125,0.83203125,0.82421875,0.77734375,0.828125,0.81640625,0.81640625,0.84375,0.85546875,0.87109375
random--la56,0.7578125,0.7421875,0.8203125,0.734375,0.7421875,0.74609375,0.73828125,0.80078125,0.81640625,0.8125,0.78125,0.79296875,0.7890625,0.8125,0.8359375,0.85546875,0.84765625,0.7890625,0.72265625,0.8515625,0.828125,0.8515625,0.8203125,0.78515625,0.70703125,0.8046875,0.796875,0.796875,0.8359375,0.73828125,0.85546875,0.80859375,0.84375,0.7421875,0.81640625,0.8359375,0.82421875,0.7734375,0.75390625,0.8046875,0.77734375,0.86328125,0.74609375,0.80078125,0.796875,0.75390625,0.796875,0.80078125,0.83203125,1.0,0.8203125,0.8515625,0.80859375,0.76953125,0.80078125,0.82421875,0.8359375,0.80859375,0.734375,0.76171875,0.85546875,0.69921875,0.82421875,0.7578125,0.80078125,0.859375,0.80859375,0.77734375,0.80078125,0.8359375,0.8359375,0.8671875,0.8203125,0.82421875,0.84375,0.8125,0.8359375,0.81640625,0.7890625,0.79296875,0.81640625,0.796875,0.7890625,0.76953125,0.83203125,0.7265625,0.75,0.80078125,0.8515625,0.8046875,0.765625,0.81640625,0.734375,0.84765625,0.7890625,0.78125,0.828125,0.80859375,0.84375,0.8359375,0.859375,0.78515625,0.84765625,0.78515625,0.8203125,0.75390625,0.828125,0.7890625,0.7890625,0.86328125,0.8203125,0.828125,0.82421875,0.828125,0.8515625
